UF;MUNICIPIO;POPULACAO;TOTAL;AUTOMOVEL;BONDE;CAMINHAO;CAMINHAO TRATOR;CAMINHONETE;CAMIONETA;CHASSI PLATAF;CICLOMOTOR;MICRO-ONIBUS;MOTOCICLETA;MOTONETA;ONIBUS;QUADRICICLO;REBOQUE;SEMI-REBOQUE;SIDE-CAR;OUTROS;TRATOR ESTEI;TRATOR RODAS;TRICICLO;UTILITARIO
MS;TACURU;10777;1978;892;0;111;4;201;34;0;0;8;588;87;18;0;26;6;0;0;0;0;0;3
MS;TAQUARUSSU;3570;1321;589;0;44;5;166;20;0;1;4;356;87;14;0;18;8;0;1;0;0;0;8
MS;TERENOS;18942;4849;2035;0;363;60;530;116;0;3;18;1356;189;46;0;52;72;0;1;0;2;0;6
MS;TRES LAGOAS;109633;67926;30074;0;1738;411;5482;1618;0;59;186;19054;6219;465;0;1488;652;24;3;0;12;35;406
MS;VICENTINA;6013;3158;1257;0;138;44;306;38;5;1;8;959;153;112;0;63;71;0;0;0;0;0;3
MT;ACORIZAL;5431;894;354;0;17;0;96;15;0;16;4;355;26;3;0;8;0;0;0;0;0;0;0
MT;AGUA BOA;22549;12355;2853;0;601;412;1412;114;0;36;15;4209;1562;45;0;294;761;0;0;0;0;5;36
MT;ALTA FLORESTA;49761;33418;7993;0;1270;177;3293;410;0;184;23;13791;5600;104;0;217;243;10;1;0;1;8;93
MT;ALTO ARAGUAIA;16818;5283;1949;0;180;21;662;71;0;10;21;1582;646;34;0;61;26;1;0;0;0;4;15
MT;ALTO BOA VISTA;5809;1363;166;0;51;5;135;13;0;0;1;788;181;7;0;8;6;0;0;0;0;0;2
MT;ALTO GARCAS;10909;4509;1444;0;282;217;637;86;0;8;15;964;362;48;0;63;361;0;0;0;0;2;20
MT;ALTO PARAGUAI;10476;1468;400;0;37;7;120;13;0;3;7;666;202;8;0;2;3;0;0;0;0;0;0
MT;ALTO TAQUARI;9070;3309;1367;0;232;62;537;55;0;1;25;596;217;22;0;76;107;0;0;0;0;2;10
MT;APIACAS;9094;2810;362;0;116;18;292;32;0;10;9;1399;503;9;0;14;33;0;0;0;0;0;13
MT;ARAGUAIANA;3133;401;75;0;13;0;32;5;0;1;0;198;60;3;0;11;2;0;0;0;0;0;1
MT;ARAGUAINHA;1024;96;37;0;6;0;17;2;0;0;1;27;5;1;0;0;0;0;0;0;0;0;0
MT;ARAPUTANGA;15803;7930;2186;0;265;35;649;71;0;42;11;3397;1070;25;0;89;77;0;0;0;0;0;13
MT;ARENAPOLIS;9955;4685;1394;0;196;83;453;52;0;2;11;1608;654;61;0;46;108;0;0;0;0;2;15
MT;ARIPUANA;19919;7579;1044;0;384;27;874;77;0;3;10;3808;1117;44;0;103;52;0;0;0;0;2;34
MT;BARAO DE MELGACO;7565;540;153;0;12;0;72;14;0;5;4;218;38;4;0;14;3;0;0;0;0;1;2
MT;BARRA DO BUGRES;33022;12213;3358;0;532;104;1017;154;0;59;23;4488;1816;144;0;305;160;1;1;0;1;7;43
MT;BARRA DO GARCAS;57791;33628;9566;0;853;303;2511;431;0;210;34;13106;5217;188;0;593;481;6;3;0;1;38;87
MT;BOM JESUS DO ARAGUAIA;5756;1206;182;0;43;0;112;17;0;0;1;707;116;14;0;9;2;0;0;0;0;0;3
MT;BRASNORTE;16895;5017;1115;0;322;104;573;58;0;3;8;1987;560;64;0;60;137;0;0;0;0;7;19
MT;CACERES;89683;36886;10639;0;839;208;2856;394;0;206;50;15397;5007;276;0;542;346;11;2;0;0;23;90
MT;CAMPINAPOLIS;14827;3129;518;0;79;2;335;32;0;1;4;1857;258;15;0;20;5;0;0;0;0;0;3
MT;CAMPO NOVO DO PARECIS;30335;15157;4930;0;734;513;1795;246;0;24;38;3708;1761;119;0;231;945;0;2;0;1;15;95
MT;CAMPO VERDE;35578;18470;6141;0;913;692;2172;264;0;54;54;4646;1821;128;0;279;1217;0;0;0;1;7;81
MT;CAMPOS DE JULIO;5778;2243;611;0;176;80;278;50;0;3;14;543;212;34;0;55;166;0;0;0;0;0;21
MT;CANABRAVA DO NORTE;4728;1205;169;0;38;8;88;3;0;0;0;773;102;7;0;9;8;0;0;0;0;0;0
MT;CANARANA;19681;9313;2410;0;534;182;1309;168;0;3;15;3077;1124;26;0;143;274;2;0;0;0;4;42
MT;CARLINDA;10626;3673;937;0;126;10;294;32;0;20;0;1826;381;22;0;14;9;0;0;0;0;0;2
MT;CASTANHEIRA;8353;3293;514;0;126;11;316;27;0;0;2;2025;214;21;0;24;10;0;0;0;0;0;3
MT;CHAPADA DOS GUIMARAES;18393;5649;2300;0;215;18;811;173;2;19;23;1559;318;49;0;98;23;4;1;0;0;1;35
MT;CLAUDIA;11366;5612;1326;0;416;129;588;85;0;13;6;2016;723;25;0;64;189;0;0;0;1;2;29
MT;COCALINHO;5525;399;35;0;29;0;30;4;0;0;1;217;71;9;0;2;1;0;0;0;0;0;0
MT;COLIDER;31515;18413;5041;0;856;137;1848;243;0;63;20;6438;3275;107;0;135;173;1;0;0;0;6;70
MT;COLNIZA;30848;6868;668;0;325;38;528;35;0;5;0;4477;636;22;0;53;60;0;1;0;0;3;17
MT;COMODORO;19045;7500;1974;0;507;149;690;84;0;6;9;2910;686;81;0;120;255;0;0;0;0;1;28
MT;CONFRESA;27144;6807;1112;0;235;38;577;53;0;7;6;3738;849;53;0;63;59;0;0;0;0;7;10
MT;CONQUISTA D'OESTE;3607;1193;290;0;30;1;104;10;0;0;2;592;116;13;0;28;0;0;0;0;0;6;1
MT;COTRIGUACU;16689;3494;493;0;143;11;336;27;0;2;5;2055;319;41;0;23;23;0;0;0;1;1;14
MT;CUIABA;569830;344189;178035;0;9610;2777;34042;11495;1;1516;798;74171;14085;2908;0;6245;5004;46;22;1;16;106;3311
MT;CURVELANDIA;4961;1691;432;0;73;6;132;16;0;5;0;761;232;14;0;13;6;0;0;0;1;0;0
MT;DENISE;8816;2363;929;0;73;12;191;27;0;1;5;737;305;33;0;35;13;0;0;0;0;0;2
MT;DIAMANTINO;20822;10110;2767;0;496;276;1075;149;0;7;19;3464;1118;67;0;123;506;5;0;0;0;6;32
MT;DOM AQUINO;8101;2884;892;0;118;19;294;29;0;3;8;1178;270;21;0;17;23;0;1;0;0;2;9
MT;FELIZ NATAL;12088;3564;831;0;249;138;403;49;0;9;4;1146;370;25;0;60;263;0;0;1;2;0;14
MT;FIGUEIROPOLIS D'OESTE;3651;1773;419;0;71;0;134;7;0;2;4;971;143;9;0;12;0;0;0;0;0;1;0
MT;GAUCHA DO NORTE;6761;1975;398;0;94;39;400;31;0;0;5;695;202;21;0;19;62;0;0;0;0;0;9
MT;GENERAL CARNEIRO;5215;547;145;0;24;1;80;7;0;0;5;177;79;6;0;14;7;0;0;0;0;0;2
MT;GLORIA D'OESTE;3072;1213;402;0;59;1;119;13;0;6;3;483;91;17;0;11;7;0;0;0;0;1;0
MT;GUARANTA DO NORTE;33326;16707;3698;0;918;124;2027;219;0;70;13;7006;2230;69;0;110;177;0;0;0;0;4;42
MT;GUIRATINGA;14304;4414;1452;0;179;37;606;53;0;1;10;1394;564;14;0;34;60;1;0;0;0;2;7
MT;INDIAVAI;2491;703;185;0;16;0;71;7;0;0;2;341;70;7;0;4;0;0;0;0;0;0;0
MT;IPIRANGA DO NORTE;6057;2493;830;0;151;108;372;37;0;1;3;545;214;9;0;31;174;0;0;0;0;0;18
MT;ITANHANGA;5794;2212;606;0;167;37;301;43;0;1;1;774;183;17;0;20;57;0;0;0;0;0;5
MT;ITAUBA;4238;2042;615;0;130;28;226;20;0;1;6;665;231;11;0;52;47;0;0;0;0;0;10
MT;ITIQUIRA;12109;2976;918;0;119;42;358;42;0;3;21;1036;323;52;0;17;35;0;0;0;0;2;8
MT;JACIARA;26157;18443;5159;0;604;1434;1376;218;0;24;44;4333;1882;141;0;464;2706;0;1;0;0;7;50
MT;JANGADA;7851;1787;646;0;49;22;184;22;0;5;9;666;96;18;0;17;50;0;0;0;0;2;1
MT;JAURU;9728;4765;1196;0;148;7;365;35;0;6;8;2621;286;39;0;40;9;0;0;0;0;2;3
MT;JUARA;33353;17174;3479;0;785;106;2048;194;0;35;20;7506;2477;63;0;174;186;1;1;0;1;16;82
MT;JUINA;39592;21958;4093;0;895;181;2109;147;0;58;18;10088;3641;76;0;241;293;1;0;0;2;11;104
MT;JURUENA;12900;3958;509;0;189;24;352;33;0;1;2;2198;548;17;0;23;42;0;0;0;1;1;18
MT;JUSCIMEIRA;11252;3504;1201;0;139;22;328;62;0;3;6;1217;387;54;0;39;41;1;0;0;0;1;3
MT;LAMBARI D'OESTE;5647;1795;451;0;79;14;158;21;0;4;3;856;119;28;0;46;15;0;0;0;0;0;1
MT;LUCAS DO RIO VERDE;52843;33108;10574;0;1594;1067;3928;571;0;33;52;8271;4256;134;0;551;1828;2;3;0;4;17;223
MT;LUCIARA;2148;408;41;0;10;0;31;2;0;0;0;264;53;2;0;4;0;0;0;0;0;0;1
MT;MARCELANDIA;11324;5625;1200;0;374;102;659;72;0;7;7;2289;620;19;0;93;162;1;1;0;0;1;18
MT;MATUPA;14973;7532;2059;0;386;102;964;112;0;38;10;2572;968;44;0;93;155;0;0;0;1;2;26
MT;MIRASSOL D'OESTE;26002;14728;4308;0;723;155;1520;168;0;48;8;4987;2288;84;0;196;193;0;0;0;0;11;39
MT;NOBRES;15002;6490;1914;0;303;165;578;83;0;85;21;2333;569;63;0;69;287;0;0;0;0;3;17
MT;NORTELANDIA;6209;2266;701;0;77;19;214;27;0;1;9;904;244;15;0;9;40;0;0;0;1;2;3
MT;NOSSA SENHORA DO LIVRAMENTO;11497;2041;754;0;88;3;267;32;0;26;5;749;59;32;0;20;5;0;0;0;0;0;1
MT;NOVA BANDEIRANTES;12946;3972;549;0;173;30;394;48;0;3;3;2278;384;29;0;23;51;0;0;0;0;1;6
MT;NOVA BRASILANDIA;4252;1331;345;0;60;4;196;25;0;1;2;583;85;12;0;4;9;0;0;0;0;1;4
MT;NOVA CANAA DO NORTE;12295;5832;1406;0;218;16;598;39;0;15;8;2817;599;62;0;30;21;0;0;0;0;0;3
MT;NOVA GUARITA;4731;2177;600;0;89;23;233;27;0;2;1;950;201;17;0;4;26;0;1;0;0;0;3
MT;NOVA LACERDA;5824;1612;409;0;113;4;130;17;0;0;1;737;134;30;0;23;12;0;0;0;0;1;1
MT;NOVA MARILANDIA;3052;899;264;0;30;6;106;11;0;1;5;381;66;7;0;5;12;0;0;0;0;0;5
MT;NOVA MARINGA;7323;1730;391;0;122;35;225;33;0;0;2;630;179;11;0;26;67;0;0;0;0;2;7
MT;NOVA MONTE VERDE;8444;3003;478;0;137;18;304;30;0;9;6;1634;312;12;0;25;30;0;0;0;0;0;8
MT;NOVA MUTUM;36659;19651;6374;0;1032;640;2416;344;0;94;14;5018;2150;103;0;266;1064;0;0;0;0;9;127
MT;NOVA NAZARE;3318;290;60;0;6;0;24;3;0;0;3;169;17;4;0;1;1;0;0;0;0;1;1
MT;NOVA OLIMPIA;18437;6640;2085;0;337;148;394;88;0;11;14;2077;666;136;0;473;202;0;1;0;0;3;5
MT;NOVA SANTA HELENA;3534;1263;366;0;65;9;183;11;0;2;4;469;122;11;0;11;8;0;0;0;0;2;0
MT;NOVA UBIRATA;10207;2797;757;0;174;137;379;58;0;2;17;788;193;29;0;23;233;0;1;0;0;1;5
MT;NOVA XAVANTINA;20143;9523;2093;0;410;84;783;86;0;55;20;4151;1341;42;0;265;171;0;0;0;0;2;20
MT;NOVO HORIZONTE DO NORTE;3815;1191;244;0;44;4;109;10;0;2;1;612;145;15;0;2;2;0;0;0;0;0;1
MT;NOVO MUNDO;7979;2335;486;0;97;15;266;31;0;6;3;1173;199;21;0;9;24;0;0;0;0;0;5
MT;NOVO SANTO ANTONIO;2232;224;22;0;1;0;26;4;0;0;0;148;19;2;0;2;0;0;0;0;0;0;0
MT;NOVO SAO JOAQUIM;5611;2143;338;0;90;12;215;21;0;3;0;1175;216;14;0;22;32;0;0;0;0;2;3
MT;PARANAITA;10801;4783;1136;0;204;18;619;65;0;6;10;1839;708;81;0;41;40;0;0;0;0;0;16
MT;PARANATINGA;20383;8589;1980;0;438;204;1175;117;0;26;15;3195;967;68;0;59;312;0;0;0;1;10;22
MT;PEDRA PRETA;16348;6844;2267;0;320;226;603;89;0;8;11;2114;823;45;0;45;275;0;0;0;0;5;13
MT;PEIXOTO DE AZEVEDO;32100;10205;2235;0;389;22;1085;111;0;65;11;4559;1498;71;0;79;35;1;0;0;3;9;32
MT;PLANALTO DA SERRA;2683;581;135;0;18;0;51;12;0;0;1;292;54;9;0;2;4;0;0;0;0;0;3
MT;POCONE;32053;9652;2656;0;449;50;1027;127;0;38;24;4063;1034;33;0;93;32;0;1;0;0;2;23
MT;PONTAL DO ARAGUAIA;5855;1731;386;0;21;3;94;12;0;15;2;862;284;2;0;32;10;1;0;0;0;3;4
MT;PONTE BRANCA;1679;238;39;0;6;0;31;10;0;0;1;141;8;1;0;0;0;0;0;0;0;0;1
MT;PONTES E LACERDA;42605;23187;5922;0;916;117;2115;218;0;44;25;9375;3522;115;0;607;159;3;1;0;2;3;43
MT;PORTO ALEGRE DO NORTE;11336;2335;385;0;65;11;176;20;0;11;6;1296;289;34;0;19;18;0;0;0;0;0;5
MT;PORTO DOS GAUCHOS;5389;2219;512;0;112;34;268;33;0;2;10;835;301;9;0;35;60;0;1;0;0;0;7
MT;PORTO ESPERIDIAO;11317;2951;774;0;136;7;403;32;0;4;7;1269;226;45;0;36;7;0;0;0;0;1;4
MT;PORTO ESTRELA;3354;666;198;0;20;0;57;14;0;0;3;315;43;8;0;5;2;0;0;0;0;0;1
MT;POXOREO;16919;4232;1331;0;117;11;423;57;0;5;19;1769;394;44;0;23;27;0;0;0;0;1;11
MT;PRIMAVERA DO LESTE;55451;41621;13208;0;1928;1379;4835;669;0;65;88;10328;5414;171;0;698;2430;4;2;0;2;46;354
MT;QUERENCIA;14631;5778;1273;0;319;110;799;73;0;2;19;2071;721;27;0;121;207;0;0;0;0;4;32
MT;RESERVA DO CABACAL;2612;776;188;0;16;0;38;5;0;0;2;445;73;7;0;0;0;0;0;0;0;0;2
MT;RIBEIRAO CASCALHEIRA;9316;3515;643;0;115;26;396;37;0;13;12;1822;367;16;0;32;29;0;0;0;1;1;5
MT;RIBEIRAOZINHO;2259;467;107;0;6;3;51;8;0;2;1;220;43;7;0;11;8;0;0;0;0;0;0
MT;RIO BRANCO;5063;2421;534;0;80;11;193;19;0;5;4;1223;286;29;0;19;15;0;0;0;0;1;2
MT;RONDOLANDIA;3726;75;8;0;12;1;17;1;0;0;0;15;0;16;0;4;1;0;0;0;0;0;0
MT;RONDONOPOLIS;208019;137523;43716;0;4324;4279;12004;2032;0;248;198;43221;16135;471;1;1220;8784;7;5;0;4;74;800
MT;ROSARIO OESTE;17393;3787;1330;0;156;20;390;54;0;11;13;1359;341;29;0;44;35;0;0;0;0;0;5
MT;SALTO DO CEU;3666;1584;358;0;46;2;144;16;0;1;6;852;126;21;0;6;4;0;0;0;0;1;1
MT;SANTA CARMEM;4219;1916;554;0;143;82;252;33;0;2;3;514;149;14;0;31;132;0;0;0;1;0;6
MT;SANTA CRUZ DO XINGU;2139;518;65;0;10;3;46;5;0;0;1;317;63;4;0;1;3;0;0;0;0;0;0
MT;SANTA RITA DO TRIVELATO;2831;896;273;0;72;42;112;17;0;2;4;222;67;9;0;13;58;0;0;0;0;1;4
MT;SANTA TEREZINHA;7709;1035;78;0;9;1;42;5;0;0;1;762;111;16;0;5;4;0;0;0;0;0;1
MT;SANTO AFONSO;3025;731;196;0;28;2;70;8;0;0;3;332;71;12;0;2;7;0;0;0;0;0;0
MT;SANTO ANTONIO DO LESTE;4275;923;268;0;65;14;108;12;0;2;3;321;64;16;0;6;39;0;0;0;0;1;4
MT;SANTO ANTONIO DO LEVERGER;19302;3223;1401;0;113;12;349;79;0;19;7;1025;108;16;0;64;22;0;0;0;0;1;7
MT;SAO FELIX DO ARAGUAIA;10951;2623;338;0;43;0;206;39;0;9;7;1373;545;22;0;30;4;0;0;0;0;0;7
MT;SAO JOSE DO POVO;3741;656;210;0;13;1;66;5;0;2;2;303;48;5;0;1;0;0;0;0;0;0;0
MT;SAO JOSE DO RIO CLARO;18339;6439;1825;0;313;129;733;93;0;8;16;2375;603;53;0;74;183;2;0;0;0;13;19
MT;SAO JOSE DO XINGU;5333;1135;146;0;18;5;70;9;0;1;0;722;141;12;0;5;5;0;0;0;0;0;1
MT;SAO JOSE DOS QUATRO MARCOS;18801;9339;2945;0;457;112;835;90;0;19;11;3298;1232;64;0;87;169;0;1;0;0;1;18
MT;SAO PEDRO DA CIPA;4341;1012;425;0;20;0;69;9;0;3;7;324;109;22;0;17;6;0;0;0;0;0;1
MT;SAPEZAL;20934;9763;2996;0;557;326;1055;141;0;8;42;2624;1013;84;0;144;650;1;1;0;1;50;70
MT;SERRA NOVA DOURADA;1463;193;23;0;6;0;26;1;0;0;1;116;17;2;0;0;0;0;0;0;0;0;1
MT;SINOP;123634;85302;27663;0;3404;1384;9721;1497;0;597;97;24819;11905;179;1;1125;2292;4;3;0;2;32;577
MT;SORRISO;75104;48564;14965;0;2297;1662;6222;937;0;81;64;11922;5957;174;0;786;2989;4;2;0;3;23;476
MT;TABAPORA;9678;3383;773;0;146;40;343;44;0;5;4;1524;382;28;0;20;56;0;1;0;0;0;17
MT;TANGARA DA SERRA;90252;50174;16936;0;1943;890;4978;782;0;220;82;15308;6619;201;0;499;1373;1;1;0;5;49;287
MT;TAPURAH;11586;5185;1575;0;326;153;770;76;0;7;5;1332;514;32;0;97;262;0;0;0;0;3;33
MT;TERRA NOVA DO NORTE;10621;5442;1655;0;273;26;633;66;0;9;13;2176;482;35;0;31;33;1;0;0;0;2;7
MT;TESOURO;3482;383;112;0;13;0;67;6;0;0;2;146;27;3;0;6;0;0;0;0;0;0;1
MT;TORIXOREU;3859;1523;380;0;29;1;187;13;0;5;3;720;150;4;0;21;6;0;0;0;0;0;4
MT;UNIAO DO SUL;3639;1369;206;0;99;43;149;17;0;0;0;580;185;11;0;22;54;0;0;0;0;0;3
MT;VALE DE SAO DOMINGOS;3050;853;205;0;29;1;81;7;0;0;0;456;48;15;0;6;3;0;0;0;0;0;2
MT;VARZEA GRANDE;262880;129933;57851;0;4791;1538;10720;2698;0;1406;301;35747;9609;570;0;1723;2537;11;4;0;5;63;359
MT;VERA;10561;4267;1218;0;265;175;481;51;0;17;5;1219;429;25;0;68;301;2;0;0;0;0;11
MT;VILA BELA DA SANTISSIMA TRINDADE;14999;3183;589;0;110;5;283;34;0;3;2;1657;390;35;0;56;11;0;0;0;0;1;7
MT;VILA RICA;22990;7957;1080;0;256;53;736;37;0;10;1;4638;940;36;0;62;92;0;1;0;0;2;13
PA;ABAETETUBA;147267;21642;3431;0;329;21;470;292;0;138;23;11903;4600;264;0;70;40;0;1;0;0;39;21
PA;ABEL FIGUEIREDO;7013;961;194;0;64;8;94;7;0;0;5;474;85;4;0;13;8;0;0;0;0;0;5
PA;ACARA;54030;2673;350;0;78;0;138;42;0;2;7;1801;167;69;0;16;2;0;0;0;0;1;0
PA;AFUA;36598;16;3;0;2;2;4;0;0;0;0;2;1;0;0;0;2;0;0;0;0;0;0
PA;AGUA AZUL DO NORTE;25899;2050;232;0;60;6;166;11;0;1;8;1323;204;22;0;10;7;0;0;0;0;0;0
PA;ALENQUER;54035;6451;680;0;171;0;404;32;0;0;4;4630;468;44;0;1;0;0;0;0;0;5;12
PA;ALMEIRIM;33562;3241;1034;0;252;13;247;146;0;0;20;1042;301;113;0;25;30;0;0;0;3;1;14
PA;ALTAMIRA;105106;42499;7536;0;1807;49;3246;576;0;79;156;22132;6050;350;0;99;101;2;0;0;0;96;220
PA;ANAJAS;26547;168;3;0;0;0;4;1;0;0;0;113;45;1;0;0;0;0;0;0;0;1;0
PA;ANANINDEUA;493976;101062;48973;0;4439;821;6223;2987;5;311;422;28657;3113;1473;0;1188;1720;9;2;0;4;58;657
PA;ANAPU;23609;2076;194;0;76;9;171;25;0;0;14;1400;154;9;0;4;14;0;0;0;0;0;6
PA;AUGUSTO CORREA;42591;1947;465;0;45;0;157;15;0;0;2;1114;75;55;0;13;0;0;0;0;0;1;5
PA;AURORA DO PARA;28441;1828;442;0;72;1;100;17;0;1;11;1053;35;67;0;27;1;0;0;0;0;0;1
PA;AVEIRO;15959;177;8;0;3;0;13;2;0;0;0;124;17;4;0;2;4;0;0;0;0;0;0
PA;BAGRE;26666;83;7;0;1;0;0;0;0;0;0;59;13;2;0;1;0;0;0;0;0;0;0
PA;BAIAO;41232;1157;157;0;39;2;81;17;0;0;2;666;173;16;0;0;0;0;0;0;0;0;4
PA;BANNACH;3340;531;63;0;13;1;51;7;0;0;0;353;36;3;0;2;0;0;0;0;0;1;1
PA;BARCARENA;109975;18746;6337;0;888;144;996;543;1;47;185;6251;2255;646;0;116;221;0;0;0;11;16;89
PA;BELEM;1425922;373846;204801;0;8350;954;24674;15748;71;757;1718;88211;12300;3378;0;4962;2702;97;64;0;13;255;4791
PA;BELTERRA;16808;1710;389;0;38;0;102;21;0;2;9;936;177;28;0;3;1;0;0;0;0;1;3
PA;BENEVIDES;56112;8741;2820;0;704;155;514;195;0;28;57;3159;502;114;0;182;263;0;0;0;0;9;39
PA;BOM JESUS DO TOCANTINS;15916;1979;386;0;71;1;146;13;0;1;9;1137;186;7;0;19;0;0;0;0;0;0;3
PA;BONITO;14689;1016;267;0;60;12;62;22;0;0;5;445;51;42;0;10;37;0;0;0;0;0;3
PA;BRAGANCA;118678;13785;3617;0;417;9;984;120;0;14;30;6631;1637;166;0;114;13;2;0;0;0;4;27
PA;BRASIL NOVO;15300;3774;376;0;175;9;295;27;1;0;18;2590;248;12;0;1;7;0;0;0;0;1;14
PA;BREJO GRANDE DO ARAGUAIA;7285;825;118;0;22;2;50;1;0;0;6;497;108;9;0;4;5;0;0;0;0;1;2
PA;BREU BRANCO;58033;5532;861;0;260;31;361;30;0;2;7;3209;562;86;0;47;61;0;1;0;0;3;11
PA;BREVES;96444;5271;576;0;50;0;131;37;0;6;1;3524;900;9;0;11;2;0;0;0;0;5;19
PA;BUJARU;27000;1365;290;0;45;2;87;26;0;0;9;743;111;24;0;21;6;0;0;0;0;0;1
PA;CACHOEIRA DO ARARI;21740;515;44;0;11;0;24;6;0;3;5;375;32;12;0;0;1;0;0;0;0;2;0
PA;CACHOEIRA DO PIRIA;29533;994;238;0;34;3;87;11;0;0;4;513;70;22;0;11;0;0;0;0;0;0;1
PA;CAMETA;127401;7368;722;0;130;3;187;76;0;3;10;5493;663;56;0;4;1;0;0;0;0;3;17
PA;CANAA DOS CARAJAS;31062;9710;1934;0;276;24;910;100;0;12;66;4652;1443;125;0;88;22;3;0;0;1;5;49
PA;CAPANEMA;65498;18489;4954;0;661;262;1016;223;0;2;30;7647;2822;111;0;298;413;2;0;0;0;3;45
PA;CAPITAO POCO;52537;6038;1287;0;348;11;485;44;0;1;26;2981;652;78;0;90;14;0;0;0;0;1;20
PA;CASTANHAL;183917;55703;16346;0;2612;406;3619;865;4;129;164;22390;6403;392;0;1620;520;8;8;0;0;20;197
PA;CHAVES;22029;12;1;0;0;0;1;2;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0
PA;COLARES;11600;456;72;0;7;0;27;4;0;0;0;299;34;4;0;6;0;0;0;0;1;0;2
PA;CONCEICAO DO ARAGUAIA;46206;12838;2247;0;353;25;916;94;0;23;40;6791;2080;70;0;142;31;0;0;0;0;2;24
PA;CONCORDIA DO PARA;30233;3294;539;0;146;3;149;60;0;1;12;2009;251;73;0;36;9;0;0;0;0;0;6
PA;CUMARU DO NORTE;11704;677;57;0;23;1;55;2;0;0;1;472;49;7;0;4;5;0;0;0;0;0;1
PA;CURIONOPOLIS;17983;4208;593;0;108;4;282;29;0;14;90;2396;634;18;0;21;7;0;0;0;0;6;6
PA;CURRALINHO;30915;212;11;0;1;0;4;1;0;0;0;171;22;2;0;0;0;0;0;0;0;0;0
PA;CURUA;13097;365;10;0;6;0;19;1;0;0;1;309;15;3;0;0;0;0;0;0;0;0;1
PA;CURUCA;36557;2093;548;0;50;0;130;36;0;2;12;1135;127;16;0;36;0;0;0;0;0;1;0
PA;DOM ELISEU;54602;8094;1319;0;528;65;643;48;0;11;51;3897;1232;45;0;96;124;0;0;0;0;8;27
PA;ELDORADO DOS CARAJAS;32420;4908;563;0;155;5;306;25;0;2;45;3052;699;15;0;16;13;0;0;0;0;5;7
PA;FARO;7680;76;9;0;2;0;7;0;0;0;1;43;12;1;0;0;0;0;0;0;0;0;1
PA;FLORESTA DO ARAGUAIA;18741;2690;260;0;104;42;228;20;0;0;2;1586;291;9;0;10;134;0;0;0;0;0;4
PA;GARRAFAO DO NORTE;25287;1332;393;0;93;2;119;13;0;1;6;598;73;18;0;10;2;0;0;0;0;0;4
PA;GOIANESIA DO PARA;36500;4550;590;0;300;41;362;42;0;0;19;2220;820;35;0;41;73;0;0;0;0;0;7
PA;GURUPA;30727;237;10;0;7;0;7;0;0;0;0;175;35;3;0;0;0;0;0;0;0;0;0
PA;IGARAPE-ACU;36883;3784;915;0;177;3;289;51;0;2;71;1669;483;76;0;42;1;2;0;0;0;0;3
PA;IGARAPE-MIRI;59644;3735;499;0;71;2;100;70;0;5;25;2345;547;31;0;18;15;1;0;0;0;4;2
PA;INHANGAPI;10693;919;188;0;39;7;56;8;0;0;1;491;72;31;0;10;15;0;0;0;0;0;1
PA;IPIXUNA DO PARA;54609;1691;398;0;66;3;131;14;0;0;7;875;127;40;0;18;7;0;0;0;0;0;5
PA;IRITUIA;31634;2034;419;0;78;1;150;13;0;0;3;1190;93;48;0;34;3;0;0;0;0;1;1
PA;ITAITUBA;98363;26306;4494;0;901;53;2132;341;0;53;36;14029;3763;114;0;53;180;6;0;0;1;11;139
PA;ITUPIRANGA;51711;5744;691;0;184;11;490;42;0;3;90;3337;842;28;0;13;11;0;0;0;0;1;1
PA;JACAREACANGA;41487;373;34;0;17;1;41;4;0;0;1;226;44;1;0;0;3;0;0;0;0;0;1
PA;JACUNDA;54376;13179;1402;0;604;96;956;92;0;6;20;7563;2079;53;0;138;149;2;0;0;0;5;14
PA;JURUTI;51483;1975;210;0;79;1;180;24;0;1;13;1261;169;10;0;8;1;0;0;0;2;1;15
PA;LIMOEIRO DO AJURU;26542;155;9;0;0;0;1;1;0;0;0;130;10;3;0;0;0;0;0;0;0;0;1
PA;MAE DO RIO;28636;6797;1323;0;322;23;320;66;0;1;24;3963;533;67;0;114;29;0;0;0;0;1;11
PA;MAGALHAES BARATA;8240;293;52;0;6;0;13;6;0;0;20;163;23;7;0;3;0;0;0;0;0;0;0
PA;MARABA;251885;83314;22648;0;3501;557;7770;1481;4;339;335;34151;9905;586;0;771;831;6;1;0;7;77;344
PA;MARACANA;28631;1037;188;0;34;1;60;16;0;0;12;598;99;23;0;6;0;0;0;0;0;0;0
PA;MARAPANIM;27153;1556;461;0;35;0;66;22;0;1;13;794;96;31;0;34;0;0;0;0;0;0;3
PA;MARITUBA;117614;16648;5840;0;813;245;889;310;0;49;108;6193;887;425;0;267;566;1;0;0;0;5;50
PA;MEDICILANDIA;28987;4058;422;0;180;2;292;50;0;1;15;2870;185;27;0;1;3;0;0;0;0;0;10
PA;MELGACO;25860;134;7;0;4;0;3;1;0;0;0;101;14;2;0;0;0;0;0;0;0;2;0
PA;MOCAJUBA;28454;1128;173;0;20;0;46;14;0;1;2;770;89;11;0;1;0;0;0;0;0;0;1
PA;MOJU;74768;5842;892;0;186;24;259;82;1;11;21;3665;447;147;0;61;30;0;0;0;0;3;13
