UF;MUNICIPIO;TOTAL;AUTOMOVEL;BONDE;CAMINHAO;CAMINHAO TRATOR;CAMINHONETE;CAMIONETA;CHASSI PLATAF;CICLOMOTOR;MICRO-ONIBUS;MOTOCICLETA;MOTONETA;ONIBUS;QUADRICICLO;REBOQUE;SEMI-REBOQUE;SIDE-CAR;OUTROS;TRATOR ESTEI;TRATOR RODAS;TRICICLO;UTILITARIO
BA;BARRA DO CHOCA;3979;1599;0;139;5;409;76;0;0;197;1271;216;34;0;24;5;0;0;0;0;1;3
BA;BARRA DO MENDES;1524;642;0;78;2;260;23;0;0;30;399;54;24;0;5;0;0;0;0;1;0;6
BA;BARRA DO ROCHA;560;220;0;11;0;45;21;1;0;5;241;6;6;0;4;0;0;0;0;0;0;0
BA;BARREIRAS;68498;24330;0;2692;767;7446;1486;0;54;174;22109;5732;475;0;1211;1284;28;2;0;5;13;690
BA;BARRO ALTO;1607;635;0;54;0;165;14;0;0;18;635;57;23;0;2;0;0;0;0;0;1;3
BA;BARRO PRETO;480;221;0;19;0;50;13;0;0;1;152;11;11;0;2;0;0;0;0;0;0;0
BA;BARROCAS;3928;1512;0;102;3;185;43;0;0;6;1683;354;20;0;14;3;0;0;0;0;0;3
BA;BELMONTE;2062;653;0;58;4;198;46;0;1;8;840;182;12;0;37;18;0;0;0;0;1;4
BA;BELO CAMPO;1960;912;0;122;2;245;25;0;0;22;530;51;34;0;8;4;0;0;0;0;1;4
BA;BIRITINGA;2206;855;0;34;2;133;20;0;0;14;1061;34;34;0;17;0;0;0;0;0;0;2
BA;BOA NOVA;1001;408;0;37;5;116;42;0;0;49;271;30;23;0;9;8;0;0;0;0;0;3
BA;BOA VISTA DO TUPIM;2004;580;0;70;0;161;44;0;0;14;1025;67;24;0;19;0;0;0;0;0;0;0
BA;BOM JESUS DA LAPA;18901;4077;0;472;51;1536;172;0;32;76;11090;909;164;0;159;75;11;2;0;0;13;62
BA;BOM JESUS DA SERRA;825;307;0;35;0;99;25;0;0;53;270;13;20;0;2;0;0;0;0;0;0;1
BA;BONINAL;2053;834;0;83;5;312;34;0;0;28;621;73;40;0;9;8;0;0;0;0;1;5
BA;BONITO;1572;747;0;93;1;256;18;0;0;15;380;34;15;0;8;0;0;0;0;0;1;4
BA;BOQUIRA;3692;934;0;150;3;388;28;0;0;11;1939;159;72;0;3;2;0;0;0;0;1;2
BA;BOTUPORA;1838;622;0;67;3;210;16;0;0;6;749;106;50;0;4;4;0;0;0;0;1;0
BA;BREJOES;2041;916;0;97;6;182;45;0;0;11;683;49;38;0;7;3;0;0;0;0;0;4
BA;BREJOLANDIA;1649;271;0;34;1;111;8;0;0;7;1145;43;19;0;9;0;0;0;0;0;0;1
BA;BROTAS DE MACAUBAS;1320;495;0;38;2;247;49;0;0;56;387;17;22;0;3;2;0;0;0;0;0;2
BA;BRUMADO;32333;10195;0;1516;529;2791;306;0;12;283;14040;1224;356;0;220;750;3;3;0;2;10;93
BA;BUERAREMA;2763;1091;0;159;0;291;62;0;0;9;1007;70;41;0;23;0;0;0;0;0;3;7
BA;BURITIRAMA;965;222;0;40;0;171;15;0;0;9;432;46;25;0;1;0;0;0;0;0;1;3
BA;CAATIBA;741;262;0;21;0;65;31;0;1;5;337;9;2;0;7;0;0;0;0;0;1;0
BA;CABACEIRAS DO PARAGUACU;2105;535;0;81;7;123;19;0;0;25;1146;91;53;0;17;6;0;0;0;0;1;1
BA;CACHOEIRA;4441;2123;0;122;4;298;187;0;0;120;1308;96;81;0;78;6;4;0;0;0;2;12
BA;CACULE;6895;2296;0;403;36;991;70;0;0;36;2587;329;49;0;38;34;0;0;0;1;1;24
BA;CAEM;1361;488;0;27;0;110;16;0;0;16;659;18;19;0;7;0;0;0;0;0;0;1
BA;CAETANOS;1127;321;0;76;2;153;7;0;0;14;513;19;18;0;2;1;0;0;0;0;1;0
BA;CAETITE;14903;6014;0;618;72;2228;442;0;3;117;4305;705;129;0;91;118;0;0;0;1;1;59
BA;CAFARNAUM;2312;814;0;80;1;256;28;0;0;6;1018;62;36;0;4;4;0;0;0;0;1;2
BA;CAIRU;513;183;0;13;1;76;25;0;0;13;156;10;9;0;11;1;0;0;0;0;3;12
BA;CALDEIRAO GRANDE;1479;541;0;29;0;83;15;0;0;7;754;25;19;0;6;0;0;0;0;0;0;0
BA;CAMACAN;4822;1783;0;188;25;557;74;1;0;23;1833;194;45;0;55;34;1;0;0;0;0;9
BA;CAMACARI;79926;39179;0;2409;1255;5098;2567;3;1381;619;19309;3382;1280;0;1104;1882;39;3;0;5;24;387
BA;CAMAMU;3796;1245;0;169;3;363;123;1;0;46;1624;138;38;0;29;2;0;1;0;0;0;14
BA;CAMPO ALEGRE DE LOURDES;2127;316;0;99;4;233;26;0;0;10;1312;102;12;0;2;6;0;0;0;0;0;5
BA;CAMPO FORMOSO;12166;4380;0;289;120;1391;250;0;0;30;4999;338;110;0;42;180;3;0;0;0;2;32
BA;CANAPOLIS;1509;198;0;21;5;155;10;0;0;27;1027;42;12;0;9;3;0;0;0;0;0;0
BA;CANARANA;4015;1530;0;194;31;354;24;0;0;30;1648;90;34;0;18;53;0;1;0;0;2;6
BA;CANAVIEIRAS;4009;1238;0;99;2;443;66;0;0;10;1849;202;18;0;59;1;0;0;0;1;6;15
BA;CANDEAL;865;232;0;23;0;54;15;0;0;20;453;23;26;0;16;0;0;0;0;0;2;1
BA;CANDEIAS;23874;10227;0;882;1156;1208;601;2;7;378;4587;1879;359;0;287;2230;1;0;0;8;4;58
BA;CANDIBA;2561;1052;0;72;5;341;19;0;0;0;877;142;25;0;12;8;0;0;0;0;1;7
BA;CANDIDO SALES;4369;1732;0;334;14;629;65;0;0;48;1284;151;54;0;40;12;0;0;0;0;1;5
BA;CANSANCAO;5275;2032;0;205;16;499;56;0;0;69;1923;297;75;0;77;21;0;0;0;0;1;4
BA;CANUDOS;1961;638;0;68;3;195;19;0;0;10;896;74;47;0;9;0;0;0;0;0;0;2
BA;CAPELA DO ALTO ALEGRE;2167;637;0;99;7;130;20;0;0;26;1124;67;26;0;25;5;0;0;0;0;1;0
BA;CAPIM GROSSO;10760;3376;0;565;91;921;169;0;0;79;4594;642;70;0;147;85;0;0;0;0;3;18
BA;CARAIBAS;893;380;0;59;4;124;11;0;0;28;231;23;25;0;3;2;0;0;0;0;1;2
BA;CARAVELAS;2514;915;0;49;17;216;41;0;1;18;938;214;45;0;44;7;0;0;0;0;1;8
BA;CARDEAL DA SILVA;983;413;0;31;0;71;9;0;0;13;396;28;11;0;7;1;0;0;0;0;0;3
BA;CARINHANHA;4506;1065;0;121;12;435;43;0;0;46;2607;69;48;0;37;14;0;0;0;0;3;6
BA;CASA NOVA;11264;2581;0;461;4;1281;107;0;2;221;6062;242;228;0;40;15;0;0;0;0;1;19
BA;CASTRO ALVES;4870;1494;0;161;25;318;86;0;0;25;2273;329;58;0;67;25;0;0;0;0;0;9
BA;CATOLANDIA;405;131;0;10;0;42;5;0;0;3;185;18;10;0;1;0;0;0;0;0;0;0
BA;CATU;14309;6141;0;427;133;951;406;2;2;145;4083;1236;111;0;373;241;1;2;0;11;3;41
BA;CATURAMA;1368;448;0;42;5;139;12;0;0;11;648;34;16;0;2;7;0;0;0;0;2;2
BA;CENTRAL;2367;990;0;90;6;215;29;0;0;30;917;59;12;0;4;7;0;0;0;0;2;6
BA;CHORROCHO;969;304;0;34;0;82;11;0;0;6;492;16;15;0;8;1;0;0;0;0;0;0
BA;CICERO DANTAS;7000;1899;0;145;1;505;72;0;0;35;3470;707;51;0;90;2;0;0;0;0;14;9
BA;CIPO;3733;958;0;56;3;134;41;0;0;13;1923;456;18;0;121;3;0;0;0;0;6;1
BA;COARACI;3168;1267;0;118;3;377;79;0;0;6;1125;119;23;0;44;1;0;0;0;0;1;5
BA;COCOS;3241;746;0;88;3;444;39;0;6;7;1756;86;43;0;11;4;0;0;0;0;1;7
BA;CONCEICAO DA FEIRA;3953;1278;0;250;18;208;92;0;0;126;1751;140;21;0;18;38;0;0;0;0;3;10
BA;CONCEICAO DO ALMEIDA;2803;1046;0;126;1;242;56;0;0;43;1093;129;35;0;24;1;0;0;0;0;0;7
BA;CONCEICAO DO COITE;18372;7089;0;552;60;1358;271;0;0;126;6595;1857;125;0;210;70;1;0;0;0;9;49
BA;CONCEICAO DO JACUIPE;9097;2736;0;350;165;536;222;0;1;163;3584;1065;29;0;88;127;0;0;0;0;16;15
BA;CONDE;2497;739;0;59;0;167;52;0;0;24;1223;169;24;0;30;3;0;0;0;0;1;6
BA;CONDEUBA;3100;1103;0;135;14;346;31;0;0;50;1113;192;82;0;9;20;0;0;0;0;0;5
BA;CONTENDAS DO SINCORA;628;166;0;28;0;58;6;0;0;11;327;17;10;0;3;1;0;0;0;0;0;1
BA;CORACAO DE MARIA;4541;1381;0;104;12;320;89;0;0;48;2105;367;61;0;31;14;0;0;0;0;1;8
BA;CORDEIROS;1220;444;0;40;0;125;22;0;0;16;488;44;25;0;9;0;0;0;0;0;0;7
BA;CORIBE;2299;522;0;52;0;319;31;0;0;21;1243;60;27;0;15;5;0;1;0;0;1;2
BA;CORONEL JOAO SA;1420;200;0;12;2;38;8;0;0;2;1075;52;25;0;2;3;0;0;0;0;0;1
BA;CORRENTINA;6816;1093;0;165;24;697;79;0;7;38;4130;399;91;0;37;45;0;0;0;0;3;8
BA;COTEGIPE;1616;310;0;57;0;201;22;0;0;26;798;162;24;0;14;1;0;0;0;0;0;1
BA;CRAVOLANDIA;544;208;0;18;0;49;9;0;0;2;246;3;7;0;2;0;0;0;0;0;0;0
BA;CRISOPOLIS;2880;739;0;72;0;123;30;0;0;32;1682;149;39;0;9;0;0;0;0;0;1;4
BA;CRISTOPOLIS;2010;628;0;63;8;342;26;0;0;12;740;116;37;0;23;14;0;0;0;0;0;1
BA;CRUZ DAS ALMAS;25635;9005;0;1087;117;1539;368;0;1;334;10748;1706;102;0;357;159;0;1;0;0;11;100
BA;CURACA;2914;603;0;96;0;305;33;0;0;36;1728;49;47;0;15;0;1;0;0;0;0;1
BA;DARIO MEIRA;852;306;0;20;0;95;25;0;0;19;375;5;5;0;2;0;0;0;0;0;0;0
BA;DIAS D'AVILA;18815;9185;0;679;418;1140;525;0;270;116;4026;860;408;0;325;785;3;2;0;2;7;64
BA;DOM BASILIO;3443;726;0;331;20;300;29;0;0;16;1901;50;32;0;2;32;0;0;0;0;2;2
BA;DOM MACEDO COSTA;852;259;0;14;0;60;39;0;0;27;406;31;8;0;6;0;0;0;0;0;0;2
BA;ELISIO MEDRADO;1363;537;0;36;0;83;21;0;0;20;601;43;15;0;6;0;0;0;0;0;0;1
BA;ENCRUZILHADA;2094;672;0;84;3;251;41;0;0;34;910;57;17;0;14;7;1;0;0;0;1;2
BA;ENTRE RIOS;7012;2690;0;220;26;497;76;0;2;98;2656;499;104;0;97;21;0;0;0;0;5;21
BA;ERICO CARDOSO;1510;404;0;37;1;196;33;0;0;11;768;33;23;0;0;2;0;0;0;0;0;2
BA;ESPLANADA;5164;1706;0;147;11;394;80;0;0;41;2076;511;92;0;75;19;0;0;0;0;5;7
BA;EUCLIDES DA CUNHA;10654;3422;0;292;21;790;137;0;1;62;5185;408;174;0;93;19;2;0;0;0;12;36
BA;EUNAPOLIS;38860;13172;0;1371;248;3241;642;1;18;121;14218;3860;412;0;927;476;14;0;0;1;38;100
BA;FATIMA;1632;385;0;21;0;99;18;0;0;9;925;142;22;0;8;0;0;0;0;0;2;1
BA;FEIRA DA MATA;903;270;0;21;0;95;7;0;0;11;468;14;12;0;4;0;0;0;0;0;0;1
BA;FEIRA DE SANTANA;234204;104464;0;8869;2065;17291;5572;10;12;1289;68267;17171;1339;0;3539;2504;147;5;0;15;166;1479
BA;FILADELFIA;2744;804;0;130;8;176;22;0;0;16;1471;66;25;0;17;4;0;0;0;0;0;5
BA;FIRMINO ALVES;522;248;0;17;0;46;13;0;0;4;178;6;4;0;6;0;0;0;0;0;0;0
BA;FLORESTA AZUL;1082;494;0;41;3;62;40;0;0;3;393;31;2;0;11;0;0;0;0;0;0;2
BA;FORMOSA DO RIO PRETO;3966;879;0;162;28;466;52;0;0;11;1740;521;26;0;21;51;1;0;0;0;1;7
BA;GANDU;7735;2803;0;310;18;619;414;0;0;136;2982;335;32;0;46;20;0;0;0;0;9;11
BA;GAVIAO;673;224;0;22;1;44;11;0;0;16;322;9;9;0;13;2;0;0;0;0;0;0
BA;GENTIO DO OURO;1127;306;0;26;1;283;27;0;0;13;450;7;8;0;2;2;0;0;1;0;1;0
BA;GLORIA;3087;968;0;55;4;280;15;0;0;25;1596;82;47;0;11;4;0;0;0;0;0;0
BA;GONGOGI;469;202;0;11;0;33;28;0;0;2;180;8;3;0;0;0;0;0;0;0;0;2
BA;GOVERNADOR MANGABEIRA;5521;2095;0;222;12;273;55;0;0;48;2415;286;43;0;39;12;9;0;0;0;6;6
BA;GUAJERU;841;336;0;30;2;80;12;0;0;35;310;20;14;0;1;1;0;0;0;0;0;0
BA;GUANAMBI;39315;12165;0;1313;142;4173;409;0;8;102;17670;2491;204;0;276;201;0;1;0;0;15;145
BA;GUARATINGA;2841;784;0;91;1;271;43;0;0;8;1439;137;34;0;28;3;0;0;0;0;2;0
BA;HELIOPOLIS;1261;378;0;31;0;77;12;0;0;9;600;125;22;0;6;0;0;0;0;0;1;0
BA;IACU;4410;1380;0;155;6;320;46;0;1;27;2171;233;39;0;26;2;0;0;0;0;0;4
BA;IBIASSUCE;2387;868;0;91;11;320;25;0;0;22;891;103;23;0;8;17;0;0;0;0;1;7
BA;IBICARAI;3951;1810;0;141;8;337;145;0;0;15;1238;141;31;0;62;6;0;0;0;0;4;13
BA;IBICOARA;4085;1184;0;251;15;598;47;0;0;62;1720;83;66;0;22;26;0;1;0;0;2;8
BA;IBICUI;2044;703;0;55;1;196;42;0;0;21;914;75;14;0;16;1;0;0;0;0;3;3
BA;IBIPEBA;1660;657;0;47;0;222;15;0;0;30;622;43;18;0;1;1;0;0;0;0;1;3
BA;IBIPITANGA;3372;775;0;90;15;406;32;0;1;26;1760;193;40;0;2;25;0;0;0;0;0;7
BA;IBIQUERA;398;152;0;9;0;25;8;0;0;7;183;7;4;0;1;0;0;0;0;0;0;2
BA;IBIRAPITANGA;1811;739;0;75;0;206;121;0;0;27;585;37;14;0;5;1;0;0;0;0;1;0
BA;IBIRAPUA;1447;504;0;89;13;120;8;0;1;6;552;76;12;0;45;16;0;0;0;0;0;5
BA;IBIRATAIA;3257;979;0;84;12;240;138;0;0;51;1553;135;18;0;17;23;1;0;0;0;0;6
BA;IBITIARA;2753;1060;0;111;5;354;35;0;0;57;987;73;52;0;7;8;0;0;0;0;0;4
BA;IBITITA;2068;1034;0;61;1;202;37;1;0;16;655;28;27;0;4;0;0;0;0;0;1;1
BA;IBOTIRAMA;7864;2232;0;256;36;772;83;0;0;77;3622;567;37;0;82;60;0;0;0;0;18;22
BA;ICHU;1514;489;0;37;0;81;17;0;1;26;772;53;15;0;23;0;0;0;0;0;0;0
BA;IGAPORA;2606;1030;0;120;9;452;28;0;0;33;803;65;40;0;11;10;0;0;0;0;4;1
BA;IGRAPIUNA;1427;315;0;54;2;119;43;0;0;35;800;28;23;0;2;0;0;0;0;0;0;6
BA;IGUAI;2708;854;0;70;0;311;67;0;0;44;1234;62;43;0;21;0;0;0;0;0;0;2
BA;ILHEUS;34661;18060;0;772;64;3028;1091;0;82;174;9166;983;289;0;616;83;0;1;0;9;26;217
BA;INHAMBUPE;6863;1910;0;210;11;379;178;0;1;108;3306;575;85;0;56;13;0;0;0;0;9;22
BA;IPECAETA;1315;448;0;30;2;68;14;1;0;11;648;29;52;0;7;2;0;0;0;0;0;3
BA;IPIAU;12576;4564;0;402;20;1040;262;0;1;52;5229;756;63;0;92;22;3;1;0;1;7;61
BA;IPIRA;14110;3691;0;459;55;1187;159;0;1;64;7747;398;116;0;119;80;0;0;0;0;11;23
BA;IPUPIARA;1615;368;0;64;1;331;46;0;0;22;743;20;8;0;6;1;0;0;1;0;0;4
BA;IRAJUBA;893;337;0;42;1;106;15;0;0;2;336;29;22;0;2;0;0;0;0;0;0;1
BA;IRAMAIA;997;310;0;44;8;120;15;0;0;11;417;29;22;0;4;15;0;0;0;0;1;1
BA;IRAQUARA;3020;1397;0;130;9;341;32;0;0;35;958;51;45;0;6;10;0;0;0;0;3;3
BA;IRARA;5513;1951;0;162;14;323;103;0;0;37;2488;295;76;0;46;9;0;0;0;0;4;5
BA;IRECE;25883;9468;0;964;87;2658;275;0;2;111;10153;1422;214;0;229;111;15;0;0;0;40;134
BA;ITABELA;6176;1815;0;279;27;630;81;0;0;11;2513;555;109;0;106;30;0;0;0;0;4;16
BA;ITABERABA;18739;5487;0;563;56;1539;272;0;1;104;8240;2131;88;0;155;47;3;1;0;0;11;41
BA;ITABUNA;65592;30425;0;1977;207;5336;1616;10;10;87;19185;3702;821;0;1136;713;3;2;0;1;44;317
BA;ITACARE;1875;701;0;33;1;197;62;0;0;31;716;78;9;0;24;0;0;0;0;0;1;22
BA;ITAETE;1984;525;0;71;0;217;26;0;0;19;1035;51;26;0;9;0;0;0;0;0;2;3
BA;ITAGI;1487;451;0;46;0;145;18;0;0;3;777;35;6;0;3;0;0;0;0;0;0;3
BA;ITAGIBA;1596;593;0;31;0;176;45;0;0;57;613;48;21;0;6;0;0;0;0;0;0;6
BA;ITAGIMIRIM;1134;490;0;55;5;125;19;0;0;4;351;38;6;0;34;4;0;0;0;0;2;1
BA;ITAGUACU DA BAHIA;1073;467;0;24;1;103;5;0;0;15;432;12;8;0;4;1;0;0;0;0;0;1
BA;ITAJU DO COLONIA;657;201;0;26;0;58;17;0;0;3;327;10;7;0;6;0;0;0;0;0;0;2
BA;ITAJUIPE;3304;1419;0;83;14;280;195;0;2;21;1117;101;17;0;50;1;1;0;0;0;1;2
BA;ITAMARAJU;17538;5539;0;479;46;1727;249;0;2;47;7500;1457;175;0;221;56;1;1;0;0;9;29
BA;ITAMARI;1157;330;0;48;0;77;60;0;0;11;604;19;2;0;4;0;0;0;0;0;0;2
BA;ITAMBE;2685;1115;0;80;3;255;100;0;2;66;938;86;9;0;22;4;0;0;0;0;2;3
BA;ITANAGRA;509;157;0;21;0;31;9;0;0;1;259;19;5;0;7;0;0;0;0;0;0;0
BA;ITANHEM;3878;1320;0;68;4;517;30;0;1;11;1771;78;29;0;30;9;0;0;0;0;1;9
BA;ITAPARICA;2407;1147;0;40;0;94;154;0;0;35;748;84;69;0;27;5;0;0;0;0;0;4
BA;ITAPE;1134;446;0;32;1;91;16;0;0;0;513;20;5;0;8;0;0;0;0;0;0;2
BA;ITAPEBI;1064;509;0;58;5;123;20;0;0;2;294;21;8;0;17;5;0;0;0;0;1;1
BA;ITAPETINGA;17532;6539;0;508;23;1616;335;0;6;65;7236;764;156;0;165;31;19;0;0;0;4;65
BA;ITAPICURU;1710;509;0;47;4;112;36;0;0;16;846;79;50;0;5;5;0;0;0;0;0;1
BA;ITAPITANGA;734;258;0;12;0;56;17;0;0;4;362;15;4;0;4;0;0;0;0;0;1;1
BA;ITAQUARA;854;359;0;44;4;95;21;0;0;8;264;4;10;0;7;35;0;0;0;0;1;2
BA;ITARANTIM;2687;801;0;96;5;292;30;0;0;18;1359;45;5;0;31;0;0;0;0;0;3;2
BA;ITATIM;3852;1129;0;235;19;295;51;0;0;33;1734;269;34;0;30;16;0;0;0;0;1;6
BA;ITIRUCU;2396;977;0;117;8;225;42;0;0;16;851;104;20;0;18;15;0;0;0;0;0;3
BA;ITIUBA;4821;1487;0;114;6;385;59;0;0;45;2419;196;76;0;24;5;0;0;0;0;1;4
BA;ITORORO;2842;1161;0;94;1;322;70;0;0;20;949;100;25;0;92;5;0;0;0;0;0;3
BA;ITUACU;3580;979;0;174;17;473;52;0;0;57;1583;151;45;0;13;26;0;0;0;0;3;7
BA;ITUBERA;4651;1237;0;161;3;442;104;0;0;20;2332;262;37;0;35;3;0;0;0;1;0;14
BA;IUIU;1748;376;0;46;1;183;18;0;0;10;1068;18;13;0;3;12;0;0;0;0;0;0
BA;JABORANDI;1634;245;0;86;8;229;19;0;0;1;973;18;31;0;10;13;0;0;0;0;0;1
BA;JACARACI;1764;834;0;54;2;270;29;0;0;20;481;30;37;0;4;2;0;0;0;0;0;1
BA;JACOBINA;25249;9274;0;761;41;2565;359;0;0;131;10427;1052;222;0;273;49;11;0;0;0;20;64
BA;JAGUAQUARA;10564;3717;0;630;22;1228;244;0;0;37;4200;290;65;0;60;33;0;1;0;0;5;32
BA;JAGUARARI;6384;2499;0;268;21;663;188;0;0;81;2234;263;85;0;47;24;1;0;0;1;5;4
BA;JAGUARIPE;1367;425;0;46;1;123;69;0;0;28;624;12;28;0;6;1;0;0;0;0;0;4
BA;JANDAIRA;624;224;0;20;0;40;19;0;0;5;269;18;16;0;10;0;0;0;0;0;0;3
BA;JEQUIE;55428;18807;0;1772;297;4022;1039;0;3;139;22624;5336;433;0;370;304;78;2;0;0;47;155
BA;JEREMOABO;5630;1546;0;103;11;428;50;0;0;33;3190;162;52;0;31;17;0;0;0;0;1;6
BA;JIQUIRICA;2790;724;0;54;0;209;44;0;0;24;1612;93;23;0;6;0;0;0;0;0;1;0
BA;JITAUNA;1577;567;0;34;0;164;32;0;0;15;696;48;16;0;1;1;0;0;0;0;0;3
BA;JOAO DOURADO;3824;1695;0;129;0;351;36;0;0;38;1424;86;34;0;13;1;3;0;0;0;6;8
BA;JUAZEIRO;83284;30178;0;2829;240;7894;1456;7;26;996;33863;3334;1004;0;646;485;15;3;0;1;32;275
BA;JUCURUCU;1016;189;0;15;0;72;17;0;0;2;684;29;5;0;1;0;0;0;0;0;1;1
BA;JUSSARA;2499;784;0;70;1;217;17;0;0;19;1307;53;20;0;5;2;0;0;0;0;1;3
BA;JUSSARI;697;229;0;17;0;55;10;0;0;1;368;10;3;0;4;0;0;0;0;0;0;0
BA;JUSSIAPE;1808;404;0;72;0;201;12;0;0;31;1032;26;24;0;5;0;0;0;0;0;0;1
BA;LAFAIETE COUTINHO;496;114;0;25;0;48;6;0;0;3;271;15;11;0;2;0;0;0;0;0;1;0
BA;LAGEDO DO TABOCAL;1017;388;0;37;1;100;12;0;0;5;437;20;10;0;5;0;0;0;0;0;0;2
BA;LAGOA REAL;1815;759;0;77;0;343;39;0;1;12;517;28;30;0;5;3;0;0;0;0;1;0
BA;LAJE;4143;1067;0;180;2;287;161;0;0;94;2107;168;51;0;20;4;0;0;0;0;0;2
BA;LAJEDAO;709;332;0;15;0;73;5;0;1;0;219;18;14;0;27;0;0;0;0;0;0;5
BA;LAJEDINHO;373;95;0;10;1;45;11;0;0;7;175;14;14;0;1;0;0;0;0;0;0;0
BA;LAMARAO;809;239;0;8;0;33;54;0;0;10;425;15;6;0;17;0;0;0;0;0;0;2
BA;LAPAO;3558;1415;0;151;3;345;25;3;0;17;1446;80;45;0;22;1;0;0;0;0;0;5
BA;LAURO DE FREITAS;68922;39807;0;2645;208;6431;3563;1;301;547;10608;1073;756;0;1378;319;12;2;0;23;53;1195
BA;LENCOIS;2453;537;0;34;1;123;48;0;1;19;1510;129;5;0;22;2;1;0;0;0;6;15
BA;LICINIO DE ALMEIDA;2509;999;0;121;6;266;20;0;0;17;962;74;23;0;8;5;0;0;0;0;1;7
BA;LIVRAMENTO DE NOSSA SENHORA;14421;3488;0;512;35;1588;163;0;3;71;7961;316;135;0;41;42;0;1;0;0;18;47
BA;LUIS EDUARDO MAGALHAES;37683;11722;0;1726;1444;4981;740;0;13;92;9588;3413;164;0;714;2558;21;6;0;5;27;469
BA;MACAJUBA;1288;366;0;32;0;113;18;0;0;29;623;64;39;0;2;0;0;0;0;0;2;0
BA;MACARANI;2769;891;0;98;0;237;28;0;1;13;1434;32;17;0;11;1;0;0;0;1;1;4
BA;MACAUBAS;9264;2512;0;240;18;1020;99;0;1;41;4396;617;237;0;21;24;0;0;0;0;0;38
BA;MACURURE;609;195;0;26;0;85;8;0;0;5;267;8;9;0;2;0;0;0;0;0;0;4
BA;MADRE DE DEUS;2785;1497;0;104;53;225;112;0;2;53;415;158;35;0;48;67;0;0;0;1;1;14
BA;MAETINGA;718;245;0;44;1;105;10;0;0;12;275;11;15;0;0;0;0;0;0;0;0;0
BA;MAIQUINIQUE;1348;362;0;53;1;154;23;0;0;8;703;18;13;0;8;0;0;0;0;0;2;3
BA;MAIRI;2607;1062;0;83;0;273;52;0;0;31;982;40;43;0;35;0;0;0;0;0;0;6
BA;MALHADA;2058;436;0;45;3;189;15;0;0;23;1265;45;26;0;4;2;0;0;0;0;3;2
BA;MALHADA DE PEDRAS;1882;594;0;100;17;153;16;0;0;44;854;37;40;0;5;19;0;0;0;0;0;3
BA;MANOEL VITORINO;1343;510;0;63;35;170;46;0;0;17;431;28;12;0;3;25;0;0;0;0;1;2
BA;MANSIDAO;485;135;0;30;0;69;5;0;0;0;228;4;11;0;1;0;0;0;0;0;0;2
BA;MARACAS;4970;1743;0;246;24;658;93;0;0;25;1940;127;59;0;22;19;0;0;0;1;3;10
BA;MARAGOGIPE;4914;1862;0;152;7;268;85;0;0;58;2326;61;56;0;25;6;0;0;0;0;1;7
BA;MARAU;720;214;0;32;2;115;20;0;0;3;289;14;8;0;8;0;0;1;0;0;1;13
BA;MARCIONILIO SOUZA;1183;380;0;40;0;131;24;0;0;25;526;33;16;0;7;0;0;0;0;0;0;1
BA;MASCOTE;1168;442;0;49;5;145;23;0;0;4;428;26;11;0;26;7;0;0;0;0;1;1
BA;MATA DE SAO JOAO;8583;3553;0;257;28;549;208;0;31;93;3100;454;92;0;101;43;0;0;0;0;17;57
BA;MATINA;1483;530;0;21;0;178;9;0;0;17;640;52;32;0;4;0;0;0;0;0;0;0
BA;MEDEIROS NETO;4860;1764;0;97;13;472;41;0;23;20;2007;275;48;0;61;15;3;0;0;0;2;19
BA;MIGUEL CALMON;4466;1701;0;97;0;572;73;0;1;33;1796;116;40;0;30;0;3;0;0;0;1;3
BA;MILAGRES;2207;913;0;159;21;171;47;0;0;13;727;96;20;0;17;16;0;0;0;0;2;5
BA;MIRANGABA;1725;479;0;61;0;158;24;0;0;14;918;19;47;0;3;1;0;0;0;0;1;0
BA;MIRANTE;889;276;0;67;2;157;23;0;0;22;303;13;20;0;3;2;0;0;0;0;0;1
BA;MONTE SANTO;5953;2211;0;250;6;696;101;0;0;70;2233;158;166;0;45;8;0;0;0;0;1;8
BA;MORPARA;529;120;0;23;1;119;13;0;0;15;200;27;8;0;2;1;0;0;0;0;0;0
BA;MORRO DO CHAPEU;4467;2260;0;182;7;564;80;0;0;57;1108;119;22;0;45;8;2;1;0;0;1;11
BA;MORTUGABA;2313;1017;0;93;4;237;25;0;0;7;853;38;17;0;7;9;0;0;0;0;0;6
BA;MUCUGE;2427;878;0;107;12;336;84;0;1;19;833;36;65;0;25;18;0;0;0;0;2;11
BA;MUCURI;5979;2716;0;146;77;497;86;0;6;39;1516;463;119;0;139;157;0;1;0;1;5;11
BA;MULUNGU DO MORRO;1260;530;0;99;4;148;11;0;0;10;406;25;17;0;1;9;0;0;0;0;0;0
BA;MUNDO NOVO;2351;1054;0;64;0;229;43;0;0;25;846;47;30;0;12;0;0;0;0;0;0;1
BA;MUNIZ FERREIRA;1276;497;0;63;0;82;70;0;0;43;491;7;10;0;6;1;0;0;0;0;3;3
BA;MUQUEM DO SAO FRANCISCO;793;229;0;35;8;107;8;0;0;20;309;20;34;0;11;9;0;0;0;0;2;1
BA;MURITIBA;5634;2223;0;146;18;247;109;0;1;49;2374;322;37;0;73;22;1;0;0;3;1;8
BA;MUTUIPE;6711;1960;0;150;1;527;124;0;0;82;3320;441;56;0;39;2;0;0;0;0;1;8
